,MonthID,trust_prop,anger_prop,fear_prop,negative_prop,sadness_prop,surprise_prop,positive_prop,disgust_prop,joy_prop,anticipation_prop,trust_cnts,anger_cnts,fear_cnts,negative_cnts,sadness_cnts,surprise_cnts,positive_cnts,disgust_cnts,joy_cnts,anticipation_cnts,num_words,song_counts,WeekID,trust_prop_detrended,anger_prop_detrended,fear_prop_detrended,negative_prop_detrended,sadness_prop_detrended,surprise_prop_detrended,positive_prop_detrended,disgust_prop_detrended,joy_prop_detrended,anticipation_prop_detrended,Year,Month
112,23616.0,0.34666547456331587,0.09175585687398968,0.15331018548124176,0.31276531466176716,0.19156630719092527,0.13353584799188067,0.5495481152771775,0.08566689555947751,0.3839357627749626,0.2513890652125366,760.1333333333334,182.16666666666669,296.1333333333333,596.6666666666667,350.1333333333333,265.4666666666667,1153.2333333333331,161.93333333333334,853.8,447.0666666666667,1975.5,74.6,-107.0,0.026580111203084178,-0.02776976848342569,-0.03637218301091913,-0.05278120248873147,-0.023106731876423953,-0.0025053096381330575,0.0312568633911684,-0.014694137539145113,0.02440105753079297,0.0024022141418221787,1967.0,12.0
113,23617.0,0.3336182502004542,0.09641599593285242,0.16033033682379647,0.3143781831726851,0.19852682371966002,0.14412708567692079,0.5485482995486708,0.08916303476147233,0.387450367375863,0.26158326125634634,679.3333333333333,183.16666666666666,313.8333333333333,582.0833333333334,351.79166666666674,278.25,1101.9166666666665,155.16666666666669,813.2083333333334,494.6666666666667,1929.9166666666665,76.5,-102.5,-0.013047224362861654,0.004660139058862742,0.007020151342554709,0.0016128685109179641,0.00696051652873475,0.010591237685040111,-0.0009998157285067144,0.003496139201994819,0.0035146046009004173,0.010194196043809722,1968.0,1.0
114,23618.0,0.3131874696741417,0.10536978803126279,0.15824207893379033,0.32746468276968527,0.1948782094858445,0.13034431155447262,0.5396367834612579,0.0887030049455752,0.3860175532843606,0.23243838600470423,563.5,180.08333333333334,278.7083333333333,553.1666666666667,316.0,233.125,975.0833333333333,145.66666666666669,719.75,424.24999999999994,1760.5416666666663,72.75,-98.5,-0.02043078052631253,0.008953792098410365,-0.0020882578900061344,0.013086499597000145,-0.003648614233815517,-0.01378277412244816,-0.008911516087412918,-0.0004600298158971283,-0.0014328140915024212,-0.02914487525164211,1968.0,2.0
115,23619.0,0.365541422639036,0.10360496392697582,0.14737654324066643,0.3060520052452692,0.18651441693381549,0.12205055529273182,0.5691503240076734,0.07781641065098714,0.4191276814739501,0.24040517548411255,661.2666666666667,199.4,275.59999999999997,537.5,327.26666666666665,229.1,1062.4999999999998,144.46666666666667,800.7333333333332,436.9,1813.7,70.8,-94.0,0.05235395296489431,-0.0017648241042869661,-0.010865535693123901,-0.021412677524416057,-0.008363792552029015,-0.008293756261740809,0.02951354054641553,-0.010886594294588062,0.03311012818958947,0.00796678947940832,1968.0,3.0
116,23620.0,0.39041068944338086,0.1309759977778938,0.1662090451830477,0.2969481880665459,0.18906166484480838,0.15006624003026062,0.5735198435016693,0.08281462451155425,0.4239333216209087,0.2658275065981175,664.6666666666669,235.91666666666663,287.5833333333333,524.5833333333333,337.33333333333326,277.5,1058.1666666666665,141.41666666666666,790.9583333333334,492.45833333333337,1813.75,74.0,-89.5,0.02486926680434487,0.027371033850917964,0.018832501942381258,-0.009103817178723328,0.0025472479109928947,0.0280156847375288,0.004369519493995888,0.004998213860567105,0.004805640146958612,0.025422331114004937,1968.0,4.0
117,23621.0,0.40200201107012257,0.13496480623380458,0.16790692869084914,0.2807114665413286,0.1968533041940495,0.15277815694026592,0.5953167481565897,0.08963974321981964,0.4559152257944215,0.2815800223585066,890.25,312.9583333333333,384.9166666666667,651.375,478.7916666666666,333.25000000000006,1352.75,203.45833333333331,1018.5416666666666,637.5000000000001,2274.125,76.75,-85.5,0.011591321626741702,0.003988808455910792,0.001697883507801451,-0.016236721525217268,0.007791639349241125,0.002711916910005302,0.021796904654920457,0.006825118708265396,0.03198190417351282,0.015752515760389108,1968.0,5.0
118,23622.0,0.4034161797725691,0.13220473237699099,0.16501764474507352,0.27283335212326193,0.17321663703229015,0.15514131409365767,0.5964529372134082,0.09318844433558349,0.45927907296359,0.283495554308666,776.7,270.3333333333333,323.69999999999993,551.2333333333333,357.1333333333333,313.26666666666665,1146.1666666666665,188.6333333333333,889.4,555.6666666666667,1961.3333333333333,76.4,-81.0,0.0014141687024465388,-0.002760073856813594,-0.002889283945775617,-0.007878114418066684,-0.023636667161759356,0.0023631571533917484,0.0011361890568184485,0.0035487011157638443,0.003363847169168488,0.0019155319501594215,1968.0,6.0
119,23623.0,0.4010993452023087,0.12293744477354993,0.1554149225652971,0.2766109004734034,0.17047414810813705,0.16483078686077718,0.6151403345143214,0.0897423309654585,0.4634203980913095,0.30087051611037186,736.2500000000002,230.08333333333331,273.20833333333337,513.9166666666666,303.70833333333337,313.91666666666663,1109.4583333333335,170.25,842.4583333333334,537.2083333333334,1813.0833333333335,70.25,-76.5,-0.0023168345702603843,-0.00926728760344106,-0.009602722179776424,0.003777548350141491,-0.0027424889241531025,0.009689472767119511,0.018687397300913178,-0.003446113370124987,0.004141325127719531,0.017374961801705835,1968.0,7.0
120,23624.0,0.37932208286486635,0.11076879245033025,0.1557885607599186,0.29500245179026574,0.17399576675640352,0.15204421692243214,0.5940518879660891,0.09524384232684482,0.44179950992156697,0.2689730440667976,728.9,221.73333333333335,311.4666666666667,574.8666666666667,326.50000000000006,309.8,1141.8333333333335,188.63333333333333,852.7,512.1333333333334,1942.2666666666664,74.2,-72.0,-0.02177726233744237,-0.012168652323219675,0.00037363819462149506,0.01839155131686232,0.0035216186482664724,-0.012786569938345038,-0.021088446548232276,0.005501511361386324,-0.021620888169742558,-0.03189747204357424,1968.0,8.0
121,23625.0,0.3411703854808197,0.10887156147562704,0.1825977725126024,0.3101196773107405,0.16706502534069623,0.1422676602406125,0.5638391493314583,0.09380387828921276,0.4094344762602186,0.2509890694467686,721.5416666666667,252.08333333333331,435.2916666666667,686.6666666666666,375.66666666666674,331.25,1208.3333333333333,210.16666666666666,909.1666666666667,536.0833333333333,2204.541666666667,78.5,-67.5,-0.03815169738404667,-0.0018972309747032068,0.026809211752683804,0.015117225520474786,-0.006930741415707292,-0.009776556681819648,-0.03021273863463081,-0.001439964037632066,-0.03236503366134835,-0.017983974620029042,1968.0,9.0
122,23626.0,0.3322539271462413,0.12847859783787155,0.1917758700503942,0.3407707096695015,0.18279397461005018,0.15626269207583413,0.542672324523894,0.11193727575961288,0.4017585041031207,0.2468008645095272,682.25,285.08333333333337,427.58333333333337,731.2916666666666,417.0,354.25,1126.0833333333333,244.33333333333331,865.8333333333335,504.4166666666667,2113.125,76.25,-63.5,-0.008916458334578381,0.019607036362244507,0.009178097537791807,0.030651032358760988,0.015728949269353948,0.013995031835221633,-0.021166824807564266,0.018133397470400117,-0.007675972157097921,-0.004188204937241369,1968.0,10.0
123,23627.0,0.34120882664957086,0.13531840097507336,0.2056888941620798,0.360014357600623,0.19846289650730334,0.14596709495923044,0.5333214457402222,0.10825315522161645,0.38484109302118086,0.23726123801410942,713.2333333333332,290.8333333333333,454.8666666666667,791.5333333333333,461.1,333.3,1130.2666666666669,265.00000000000006,825.1,464.9,2131.8666666666663,78.8,-59.0,0.00895489950332956,0.006839803137201811,0.013913024111685601,0.019243647931121488,0.015668921897253163,-0.010295597116603689,-0.009350878783671801,-0.0036841205379964242,-0.016917411081939837,-0.009539626495417786,1968.0,11.0
124,23628.0,0.37976242539415733,0.12376640207622437,0.18048712813596746,0.3325707342134495,0.18932348204149768,0.1307610762582838,0.5690596405046032,0.09893429370414655,0.4175255364098653,0.24695117192165195,772.5416666666667,266.1666666666667,400.4999999999999,718.7083333333333,428.70833333333326,272.75,1165.7916666666665,234.74999999999997,855.2083333333333,451.5,2059.0,79.75,-54.5,0.03855359874458647,-0.011551998898848989,-0.02520176602611235,-0.027443623387173488,-0.009139414465805656,-0.01520601870094665,0.035738194764381004,-0.009318861517469898,0.032684443388684425,0.009689933907542525,1968.0,12.0
125,23629.0,0.36736234359357944,0.10395043558048195,0.16777367224389728,0.31926825786144464,0.1837580985853727,0.12991279563848984,0.558846050672932,0.08900964402282409,0.4138793819442262,0.27392111857382295,721.75,209.58333333333331,334.625,659.7916666666665,395.12499999999994,242.74999999999997,1126.25,200.16666666666669,825.3749999999999,484.25000000000006,1978.0416666666665,76.5,-50.5,-0.012400081800577889,-0.019815966495742424,-0.01271345589207018,-0.013302476352004877,-0.005565383456124978,-0.0008482806197939452,-0.0102135898316712,-0.009924649681322464,-0.0036461544656390954,0.026969946652171006,1969.0,1.0
126,23630.0,0.35587428572149665,0.08281396453970744,0.1552803152353967,0.3057506798856778,0.17628594137090792,0.14093917980808313,0.5766661266543227,0.08108046913881123,0.421539699607921,0.2755477136890388,708.125,192.20833333333331,324.66666666666663,669.2083333333333,389.45833333333337,257.0,1138.1666666666665,179.29166666666669,826.5000000000001,476.7083333333333,2014.625,77.75,-46.5,-0.01148805787208279,-0.021136471040774513,-0.012493357008500572,-0.013517577975766859,-0.007472157214464786,0.011026384169593284,0.01782007598139068,-0.00792917488401286,0.007660317663694793,0.0016265951152158453,1969.0,2.0
127,23631.0,0.33576470939244973,0.09849337178434499,0.1599756237190513,0.29663773980524577,0.18854248324126138,0.14597140802758635,0.5967134900546748,0.07811407222084164,0.43562251677709585,0.252890647339377,695.7333333333333,238.16666666666669,353.46666666666664,699.9333333333334,435.3666666666667,281.79999999999995,1239.0,177.83333333333334,929.3333333333334,496.5,2144.6,80.2,-42.0,-0.02010957632904692,0.015679407244637553,0.004695308483654598,-0.009112940080432008,0.012256541870353466,0.005032228219503221,0.02004736340035207,-0.0029663969179695854,0.014082817169174866,-0.022657066349661803,1969.0,3.0
128,23632.0,0.3512795325669567,0.10034255630682168,0.15083809605484527,0.2972863261418879,0.1863216295902071,0.13749133391846885,0.6012337416492299,0.07742111021307631,0.4295770251635512,0.2503780905450442,732.7916666666666,244.375,359.875,719.1666666666667,428.4166666666667,289.25,1309.4166666666667,182.375,942.7083333333333,560.0833333333333,2241.8333333333335,80.75,-37.5,0.015514823174506975,0.0018491845224766906,-0.00913752766420603,0.0006485863366421096,-0.0022208536510542887,-0.008480074109117497,0.004520251594555158,-0.0006929620077653353,-0.0060454916135446735,-0.002512556794332821,1969.0,4.0
129,23633.0,0.3635353813306535,0.11823233463096397,0.16186507640104655,0.3010371337889236,0.20959517726455065,0.13916108644492584,0.5914044073742911,0.09679604375209247,0.4217798386996138,0.2784474243801694,856.6666666666667,287.56666666666666,407.8,734.6666666666667,510.16666666666663,286.6,1425.4666666666667,236.06666666666666,1018.9333333333336,701.7666666666667,2410.8666666666663,81.6,-33.0,0.012255848763696786,0.01788977832414229,0.011026980346201282,0.0037508076470357254,0.02327354767434356,0.0016697525264569857,-0.009829334274938817,0.019374933539016162,-0.0077971864639374,0.02806933383512522,1969.0,5.0
130,23634.0,0.37555667385779223,0.11524630055941745,0.15974468514791487,0.27642108264822063,0.21351160361136853,0.13224064234967484,0.5953345380598963,0.08818205797371817,0.4486345252158298,0.3051035616153845,882.3333333333335,277.75,388.5,658.2500000000001,529.5,263.83333333333337,1392.1666666666667,213.75,1059.9166666666665,721.0,2341.9999999999995,79.0,-28.5,0.012021292527138738,-0.0029860340715465172,-0.0021203912531316815,-0.024616051140702977,0.003916426346817881,-0.006920444095250999,0.003930130685605215,-0.0086139857783743,0.02685468651621603,0.026656137235215094,1969.0,6.0
131,23635.0,0.3492897571177297,0.1227730636290695,0.17315017456049078,0.3001049544180842,0.20672037079359987,0.15852686885332393,0.5636950936068995,0.0937050906552979,0.4116696395265203,0.3048787671778294,712.2083333333333,277.1666666666667,378.375,658.8333333333333,490.75000000000006,298.625,1156.5416666666665,205.0,845.5416666666667,573.7916666666667,2075.1666666666665,73.5,-24.5,-0.02626691674006254,0.007526763069652054,0.01340548941257591,0.023683871769863585,-0.0067912328177686665,0.02628622650364909,-0.03163944445299682,0.005523032681579734,-0.0369648856893095,-0.0002247944375550759,1969.0,7.0
132,23636.0,0.34747763443351254,0.12115002877553041,0.174727504215313,0.32187248267169855,0.19620452928428736,0.15401198684970058,0.5713652400075317,0.09147256824429648,0.39681773775177287,0.2686469781404981,716.8333333333333,259.93333333333334,356.7,654.7333333333333,413.2,297.1333333333333,1160.9,195.0,805.6666666666667,519.9333333333334,2001.7666666666664,70.0,-20.0,-0.0018121226842171545,-0.001623034853539096,0.0015773296548222127,0.021767528253614332,-0.010515841509312507,-0.0045148820036233495,0.007670146400632238,-0.002232522411001428,-0.014851901774747434,-0.03623178903733132,1969.0,8.0
133,23637.0,0.32300008500258304,0.1232036948087628,0.16677737897215847,0.34016905715063395,0.21235443606254054,0.14098088322096164,0.5767365882332156,0.0797322912678399,0.39192743748754155,0.23729927868795728,640.8333333333334,260.0416666666667,338.0416666666667,693.4166666666667,428.58333333333326,282.0,1123.125,173.5,785.0416666666667,475.87499999999994,1988.4583333333335,74.5,-15.5,-0.0244775494309295,0.0020536660332323847,-0.007950125243154527,0.0182965744789354,0.016149906778253176,-0.013031103628738938,0.0053713482256838585,-0.011740276976456576,-0.004890300264231318,-0.03134769945254082,1969.0,9.0
134,23638.0,0.32458228433899694,0.1260980835883115,0.17629425310937735,0.34067807222385543,0.23067865369955215,0.1495104881272282,0.5584394476125433,0.0853313018912275,0.4011216340043737,0.24824357947622605,652.6666666666666,254.5,347.5,665.9166666666666,459.0,293.4166666666667,1141.0,171.58333333333334,820.3333333333335,478.74999999999994,2015.9999999999998,75.5,-11.5,0.001582199336413903,0.002894388779548715,0.009516874137218884,0.000509015073221486,0.018324217637011614,0.008529604906266558,-0.018297140620672336,0.005599010623387607,0.00919419651683212,0.010944300788268774,1969.0,10.0
135,23639.0,0.3283655973861522,0.12609646692506762,0.19148065629591693,0.3479276080460935,0.23231123383896737,0.14336272555975296,0.5558806230639031,0.11144554053212005,0.37323085352229707,0.25993638245778,743.6000000000001,266.96666666666664,407.6333333333334,701.9666666666666,493.2333333333334,298.1333333333333,1236.7333333333331,230.0666666666667,833.0666666666668,560.1,2173.2333333333327,77.4,-7.0,0.0037833130471552345,-1.6166632438863182e-06,0.015186403186539577,0.007249535822238085,0.001632580139415224,-0.0061477625674752345,-0.002558824548640204,0.026114238640892545,-0.027890780482076605,0.011692802981553951,1969.0,11.0
136,23640.0,0.3331641663243321,0.12100429034322605,0.18616672066379497,0.3251890635719685,0.22156727177495322,0.1348446530305451,0.5606057516528856,0.11407340112642393,0.3730274406636557,0.2671321754529682,802.2916666666667,291.70833333333337,432.95833333333337,722.5416666666667,519.9166666666666,322.62499999999994,1333.375,261.0833333333333,899.4166666666667,661.9166666666666,2355.333333333333,75.5,-2.5,0.004798568938179926,-0.005092176581841579,-0.005313935632121958,-0.022738544474125044,-0.010743962064014151,-0.00851807252920786,0.004725128588982552,0.0026278605943038796,-0.00020341285864139413,0.007195792995188188,1969.0,12.0
137,23641.0,0.33631393318925157,0.12319802790397047,0.17687275791013674,0.3113801282760112,0.21571263998953757,0.13726277611185184,0.5530202714960861,0.10564637020936037,0.38392874543350264,0.2830617760930925,749.2999999999998,281.2,394.46666666666664,674.8,476.7333333333333,300.26666666666665,1230.3333333333335,236.5,862.0666666666664,665.3,2230.3999999999996,71.0,3.0,0.0031497668649194677,0.0021937375607444243,-0.009293962753658236,-0.01380893529595728,-0.005854631785415648,0.0024181230813067334,-0.007585480156799496,-0.008427030917063566,0.010901304769846965,0.01592960064012433,1970.0,1.0
138,23642.0,0.32595422307150584,0.14052862307034295,0.19102215444078485,0.34828049395297084,0.21793701519433833,0.13228564570481252,0.5257305753574608,0.1177279553499801,0.3724244626777744,0.28027164325767573,625.9166666666666,271.25,366.41666666666674,691.5833333333333,424.24999999999994,248.91666666666666,1041.8333333333335,246.25,750.5833333333333,561.5833333333333,1994.3333333333333,70.5,7.5,-0.010359710117745724,0.017330595166372476,0.014149396530648117,0.036900365676959646,0.0022243752048007603,-0.004977130407039315,-0.027289696138625308,0.01208158514061973,-0.011504282755728235,-0.002790132835416792,1970.0,2.0
139,23643.0,0.31970459659997486,0.13619543164516454,0.19918984972286355,0.35378855806619763,0.21675169110147208,0.13189744849378462,0.5251245894719356,0.12393478623704049,0.3875765522631207,0.2829685785861161,622.0,252.0833333333333,363.8333333333333,678.8333333333333,404.75000000000006,253.95833333333331,1062.4166666666665,241.08333333333337,830.4166666666666,554.8333333333334,1989.3749999999998,71.25,11.5,-0.006249626471530989,-0.0043331914251784065,0.008167695282078696,0.005508064113226796,-0.0011853240928662578,-0.0003881972110278964,-0.0006059858855251843,0.006206830887060394,0.015152089585346307,0.0026969353284403974,1970.0,3.0
140,23644.0,0.33803827219309046,0.1332561051063783,0.19772009438320473,0.35725170160035047,0.22066396004068606,0.12133874131477702,0.5145611454229979,0.1173421363146917,0.3742897875203521,0.2855300993655526,683.75,235.75,351.95833333333337,600.75,380.1666666666667,241.33333333333331,1058.9166666666667,208.83333333333337,810.625,523.5,1880.4166666666667,66.5,15.5,0.018333675593115606,-0.00293932653878623,-0.001469755339658818,0.003463143534152835,0.003912268939213981,-0.010558707179007601,-0.01056344404893772,-0.006592649922348787,-0.01328676474276863,0.002561520779436499,1970.0,4.0
141,23645.0,0.3308745104277653,0.13172015831297174,0.18870142226018422,0.3473902390085023,0.23491821528153314,0.1290294373017964,0.5148896162332119,0.11256368771490362,0.37900032204176015,0.27147443637262053,737.8666666666667,267.2,377.5333333333333,660.2333333333333,453.5,295.3,1155.4,225.0333333333333,872.8666666666668,522.7666666666667,2065.7666666666664,67.4,20.0,-0.007163761765325183,-0.001535946793406573,-0.009018672123020516,-0.009861462591848169,0.014254255240847086,0.007690695987019366,0.00032847081021403213,-0.004778448599788085,0.004710534521408072,-0.014055662992932094,1970.0,5.0
142,23646.0,0.3160425240485879,0.1306219810812102,0.17884339732856128,0.3223409594239455,0.224666534378636,0.14171482261718782,0.5212545144129679,0.09665950416858052,0.38587192172258195,0.27747612274574185,729.6666666666666,313.4583333333333,408.4166666666667,692.3333333333333,472.125,356.3333333333333,1202.2916666666665,225.33333333333331,901.0833333333334,585.3333333333334,2203.375,69.75,24.5,-0.014831986379177375,-0.0010981772317615324,-0.009858024931622938,-0.025049279584556827,-0.010251680902897131,0.012685385315391429,0.00636489817975594,-0.0159041835463231,0.006871599680821794,0.006001686373121318,1970.0,6.0
143,23647.0,0.3323636407196818,0.1403093838592302,0.17776645833599722,0.3298739482742651,0.21674694204364647,0.13269577881775393,0.5410523438539617,0.09947417991767846,0.3904840668028595,0.28815024948137397,741.0416666666667,290.2083333333333,386.08333333333326,682.7499999999999,418.875,299.2916666666667,1168.9166666666667,219.33333333333331,851.125,601.5833333333334,2123.583333333333,72.25,28.5,0.01632111667109387,0.009687402778019993,-0.0010769389925640582,0.007532988850319611,-0.00791959233498954,-0.009019043799433885,0.01979782944099384,0.002814675749097939,0.004612145080277574,0.010674126735632117,1970.0,7.0
144,23648.0,0.34813350224084333,0.13203787804077938,0.1748038749790728,0.33730182925049357,0.21195622059192024,0.1355587967437355,0.536021317939164,0.09848987022626071,0.3775315651704796,0.26900188331470376,671.5333333333333,259.29999999999995,359.7333333333333,671.8666666666666,405.23333333333335,249.7333333333333,1012.0666666666666,214.4333333333333,687.5000000000001,524.9333333333333,1957.3333333333335,72.2,33.0,0.015769861521161554,-0.00827150581845082,-0.0029625833569244253,0.007427880976228485,-0.0047907214517262375,0.0028630179259815647,-0.00503102591479776,-0.0009843096914177452,-0.012952501632379931,-0.019148366166670205,1970.0,8.0
145,23649.0,0.37235549387967315,0.10379087935287235,0.1671657920288952,0.3281745924237787,0.19770300881958325,0.11339139587857987,0.557292371712549,0.09692436264539157,0.391302703811316,0.2543824192411192,689.4583333333333,230.45833333333331,341.9166666666667,671.7916666666667,382.6666666666667,210.74999999999997,1041.5416666666667,235.20833333333331,716.0,486.16666666666663,1955.75,81.0,37.5,0.02422199163882982,-0.028246998687907032,-0.007638082950177594,-0.009127236826714846,-0.014253211772336988,-0.02216740086515563,0.021271053773385007,-0.0015655075808691382,0.0137711386408364,-0.014619464073584554,1970.0,9.0
146,23650.0,0.3495534925441768,0.10708506678214498,0.17772390677232755,0.3552821655249593,0.2268679458465837,0.1222617528840532,0.5251951850991637,0.09624994709921333,0.35972283859331133,0.2918911994210878,642.6666666666666,206.43333333333334,336.6,692.0333333333332,431.7,208.79999999999995,976.9,210.7333333333333,653.0,554.9,1891.6666666666665,74.0,42.0,-0.02280200133549637,0.0032941874292726353,0.01055811474343235,0.02710757310118056,0.02916493702700046,0.008870357005473326,-0.03209718661338523,-0.0006744155461782392,-0.031579865218004655,0.037508780179968615,1970.0,10.0
147,23651.0,0.356768969377625,0.10380427311279053,0.17794458413344671,0.35863339980391595,0.2087932657417843,0.12812001335260195,0.5309909346798541,0.09155039226776222,0.3595055027039492,0.30263950270102924,714.8333333333333,209.08333333333331,356.5,727.0833333333334,431.33333333333326,230.41666666666666,1096.416666666667,191.16666666666663,730.25,625.4583333333334,2039.8749999999998,74.75,46.5,0.007215476833448198,-0.003280793669354451,0.0002206773611191648,0.003351234278956672,-0.0180746801047994,0.005858260468548759,0.005795749580690401,-0.004699554831451111,-0.00021733588936212467,0.010748303279941418,1970.0,11.0
