,MonthID,cat0_avg,cat1_avg,cat2_avg,cat3_avg,cat4_avg,cat5_avg,cat6_avg,cat7_avg,cat8_avg,cat9_avg,cat10_avg,cat0_avg_detrended,cat1_avg_detrended,cat2_avg_detrended,cat3_avg_detrended,cat4_avg_detrended,cat5_avg_detrended,cat6_avg_detrended,cat7_avg_detrended,cat8_avg_detrended,cat9_avg_detrended,cat10_avg_detrended
150,23756,0.2487188727646652,0.25310344140799274,0.3520295587389688,0.3988050452855692,0.22875126985892957,0.17663056684934544,0.2757587503603315,0.20660502401491004,0.0,0.21559340735187843,0.2818569921537009,-0.03153807915935225,0.004512830010723223,-0.032129007182722824,0.023402100878155474,-0.022919395629484474,0.01818630092387183,0.015098690735577514,0.058360705669555396,-0.26223720610141754,0.03199868480382309,0.0033759177767223036
151,23757,0.2125924665029401,0.26881787503036586,0.37392303054130965,0.40064444402936117,0.2555882569472371,0.18226904146749914,0.2523065297717926,0.281531174812052,0.07230464369058609,0.21680594112882998,0.2726478342953321,-0.036126406261725114,0.015714433622373125,0.021893471802340858,0.0018393987437919646,0.026836987088307507,0.005638474618153699,-0.023452220588538908,0.07492615079714193,0.07230464369058609,0.0012125337769515465,-0.009209157858368788
152,23758,0.20239769106145758,0.29701747542862966,0.38257802018105014,0.4057165622352782,0.2566197913612568,0.196797882877204,0.272121160693055,0.2472997026129936,0.12050773948431015,0.1769112291012072,0.28220699315854136,-0.010194775441482506,0.028199600398263802,0.008654989639740485,0.00507211820591702,0.001031534414019708,0.014528841409704868,0.0198146309212624,-0.034231472199058366,0.04820309579372406,-0.039894712027622764,0.009559158863209238
153,23759,0.2153603561451688,0.30237935785310543,0.3599155572878104,0.4311764398777318,0.241449614623118,0.21855452104752499,0.26624956733591687,0.2036945536111792,0.11937034875154495,0.20165018760798195,0.26999476622828045,0.012962665083711217,0.005361882424475772,-0.022662462893239754,0.02545987764245361,-0.01517017673813878,0.021756638170320974,-0.005871593357138105,-0.04360514900181442,-0.0011373907327651978,0.02473895850677474,-0.012212226930260917
154,23760,0.23835851075269324,0.311769828175505,0.3608268631324214,0.4113658377145608,0.20118705213451998,0.1982321862572446,0.2642069919822562,0.2083258965067447,0.11937034875154495,0.18729620723985335,0.264316029345528,0.02299815460752444,0.009390470322399591,0.0009113058446110212,-0.019810602163170987,-0.040262562488598025,-0.020322334790280394,-0.0020425753536606472,0.004631342895565521,0.0,-0.0143539803681286,-0.005678736882752444
155,23761,0.24754821967979654,0.2555915497819937,0.3655275798337033,0.3968456052390856,0.1509383583420908,0.18136374640455843,0.26102737811862164,0.21503757908940316,0.11851730570197105,0.18465408184446203,0.26161375287953553,0.009189708927103302,-0.056178278393511305,0.004700716701281915,-0.014520232475475237,-0.05024869379242919,-0.016868439852686157,-0.0031796138636345783,0.006711682582658446,-0.0008530430495738983,-0.002642125395391326,-0.0027022764659924703
156,23762,0.2737030875884313,0.24819077738922918,0.3450435240546166,0.4038767946612401,0.17068754573823414,0.15836364582723395,0.2642378944406679,0.149341255115966,0.14729442074894905,0.197205014164346,0.24333357478021828,0.026154867908634777,-0.007400772392764543,-0.02048405577908674,0.007031189422154527,0.01974918739614334,-0.02300010057732449,0.003210516322046275,-0.06569632397343717,0.028777115046977997,0.012550932319883967,-0.018280178099317257
157,23763,0.2773695874520961,0.2315282780794977,0.31636469744687573,0.40995799238133507,0.19494266026786394,0.20556330007968718,0.2659949657614372,0.1626365871301719,0.17928666919469832,0.1907853171816845,0.2922119084585745,0.003666499863664796,-0.016662499309731488,-0.028678826607740848,0.006081197720094966,0.024255114529629807,0.04719965425245323,0.001757071320769299,0.013295332014205907,0.03199224844574927,-0.0064196969826614825,0.0488783336783562
158,23764,0.27144911883481065,0.23557594755984557,0.32319255513673695,0.3779166765969559,0.21236861986516462,0.21747928401577024,0.2824291602301377,0.16444273355106512,0.19100981205701828,0.19284035456145093,0.30080856575068526,-0.005920468617285457,0.004047669480347876,0.0068278576898612164,-0.03204131578437919,0.017425959597300672,0.011915983936083063,0.01643419446870048,0.0018061464208932176,0.011723142862319957,0.0020550373797664223,0.008596657292110788
159,23765,0.32362607686401723,0.20935567275112693,0.3577600801925197,0.3593546424582832,0.20007634441226552,0.23255202796419114,0.2747294295677877,0.15266162455081939,0.1942522943019867,0.20149592866831645,0.3092045190455937,0.05217695802920658,-0.026220274808718635,0.034567525055782755,-0.01856203413867269,-0.012292275452899099,0.015072743948420897,-0.007699730662350024,-0.011781109000245732,0.0032424822449684254,0.008655574106865516,0.008395953294908443
160,23766,0.3201765188171218,0.24383800467851507,0.37840172121393845,0.35769475065462375,0.19635788594106476,0.2385203941453267,0.2806315604199045,0.1703264570484559,0.19525772519409657,0.17987326486434183,0.3159591530115647,-0.003449558046895451,0.03448233192738814,0.020641641021418744,-0.0016598918036594412,-0.003718458471200753,0.005968366181135554,0.005902130852116827,0.017664832497636507,0.0010054308921098598,-0.021622663803974623,0.00675463396597098
161,23767,0.3212219770898731,0.25182107528099756,0.3950247307626056,0.342731605508272,0.20961760900443038,0.21482706348642822,0.27303870487849646,0.17310882173478603,0.2033639308065176,0.16822764545911137,0.2874515685776869,0.0010454582727513206,0.00798307060248249,0.016623009548667134,-0.014963145146351775,0.01325972306336562,-0.023693330658898476,-0.007592855541408039,0.002782364686330141,0.008106205612421036,-0.011645619405230456,-0.028507584433877797
162,23768,0.3069266243005148,0.2214972120236396,0.4214012662762575,0.3578582432130867,0.20154987385039363,0.22649717605231617,0.2593421431840974,0.15230119675397874,0.1425573150316874,0.13549644790599663,0.2765561256484959,-0.014295352789358284,-0.030323863257357975,0.026376535513651933,0.015126637704814705,-0.008067735154036748,0.011670112565887958,-0.01369656169439909,-0.020807624980807293,-0.06080661577483021,-0.03273119755311474,-0.01089544292919098
163,23769,0.2565162955954655,0.24305998312926674,0.4211102350575563,0.3670669568256224,0.18489607400132935,0.2123040188811937,0.20161011419964558,0.23180539347231388,0.29834212859471637,0.18270560724618423,0.273133663233044,-0.0504103287050493,0.021562771105627154,-0.00029103121870122095,0.009208713612535724,-0.016653799849064288,-0.014193157171122461,-0.05773202898445179,0.07950419671833514,0.15578481356302898,0.0472091593401876,-0.00342246241545191
164,23770,0.25905894350363307,0.24601867596765314,0.41062014866083,0.38477806153547284,0.16114844539123047,0.20367124773532388,0.2043887083794667,0.351960857398808,0.1275864237298568,0.171167667536065,0.2529575919216264,0.00254264790816755,0.002958692838386401,-0.010490086396726273,0.017711104709850434,-0.02374762861009888,-0.008632771145869828,0.0027785941798211256,0.12015546392649412,-0.17075570486485958,-0.011537939710119238,-0.020176071311417576
165,23771,0.26507862844176067,0.24817201490770668,0.40071207941266973,0.3750261906887815,0.19111545425314053,0.18707707289783726,0.2362429408276534,0.36663763175408043,0.21200356632471085,0.1630333953563656,0.2439081833631586,0.006019684938127601,0.0021533389400535397,-0.00990806924816029,-0.009751870846691324,0.02996700886191006,-0.016594174837486625,0.03185423244818669,0.014676774355272426,0.08441714259485406,-0.008134272179699392,-0.009049408558467836
166,23772,0.2922765591435069,0.2515468102756366,0.4297962473262954,0.3506899262036655,0.18665519868955016,0.17557208252632442,0.22752231584534383,0.28120590643957255,0.21200356632471085,0.1407219541059541,0.24714948437843554,0.027197930701746253,0.0033747953679298948,0.02908416791362567,-0.024336264485116,-0.004460255563590365,-0.011504990371512841,-0.008720624982309577,-0.08543172531450788,0.0,-0.022311441250411512,0.0032413010152769484
167,23773,0.2887729508553942,0.26291362441388355,0.41550412463738884,0.35861826157026444,0.19078793301359637,0.17690532718072918,0.22342008383782724,0.241476278329889,0.22065604031085967,0.144949208456609,0.25867022432045716,-0.0035036082881127473,0.011366814138246972,-0.014292122688906561,0.007928335366598926,0.0041327343240462056,0.0013332446544047638,-0.004102232007516582,-0.03972962810968356,0.008652473986148823,0.004227254350654908,0.01152073994202163
168,23774,0.2503369040128812,0.2912362047098577,0.38815375254287693,0.3518164672088526,0.1810228456672507,0.19486187873731572,0.19004219421441412,0.17241481037178474,0.255265936255455,0.16710438036049405,0.30141283364089144,-0.03843604684251295,0.028322580295974176,-0.02735037209451191,-0.006801794361411817,-0.00976508734634568,0.017956551556586542,-0.03337788962341312,-0.06906146795810425,0.03460989594459535,0.02215517190388505,0.04274260932043428
169,23775,0.22958283119016526,0.286950278670959,0.3972223722656543,0.355991558949223,0.17304752360267395,0.18146068395782733,0.19125756929684995,0.13815001477616734,0.1803879253566265,0.1541975244569282,0.3058056799019848,-0.020754072822715963,-0.004285926038898713,0.009068619722777393,0.004175091740370396,-0.00797532206457674,-0.013401194779488396,0.0012153750824358267,-0.0342647955956174,-0.0748780108988285,-0.012906855903565856,0.004392846261093375
170,23776,0.2021520510805075,0.24271610875027638,0.3983912163962816,0.3814004123208219,0.1740927638199301,0.19226786366937354,0.20556042113322986,0.1706628579513303,0.14877228438854218,0.1587043841679891,0.27443636508924285,-0.02743078010965777,-0.04423416992068263,0.001168844130627289,0.025408853371598872,0.0010452402172561603,0.010807179711546211,0.014302851836379915,0.03251284317516295,-0.031615640968084335,0.0045068597110609065,-0.031369314812741966
171,23777,0.18079036803408105,0.21897890674076984,0.3768260108424003,0.38928240459630153,0.1997422620669144,0.20377706264428821,0.21969625574252713,0.23071082234382628,0.2253335788846016,0.14345025126509578,0.31360164553853526,-0.02136168304642644,-0.023737202009506547,-0.021565205553881306,0.007881992275479643,0.025649498246984287,0.011509198974914675,0.014135834609297265,0.06004796439249599,0.07656129449605942,-0.01525413290289332,0.039165280449292406
