Date,Open,High,Low,Close,Adj Close,Volume
1973-11-07,104.959999,108.449997,102.910004,104.360001,104.360001,93100000
1973-11-14,104.360001,105.410004,97.639999,98.660004,98.660004,110410000
1973-11-21,98.660004,101.330002,94.879997,95.699997,95.699997,75310000
1973-11-28,95.699997,98.720001,92.599998,93.589996,93.589996,91170000
1973-12-05,93.589996,99.089996,91.550003,96.040001,96.040001,104360000
1973-12-12,95.519997,95.519997,91.050003,94.739998,94.739998,88740000
1973-12-19,94.739998,96.830002,91.680000,92.900002,92.900002,68230000
1973-12-26,93.870003,98.760002,93.870003,97.550003,97.550003,86120000
1974-01-02,97.550003,100.940002,95.580002,96.120003,96.120003,95760000
1974-01-09,95.400002,95.400002,91.620003,94.230003,94.230003,77190000
1974-01-16,94.230003,98.349998,93.230003,96.550003,96.550003,85400000
1974-01-23,96.550003,98.110001,94.970001,96.010002,96.010002,73990000
1974-01-30,96.019997,98.059998,92.260002,93.000000,93.000000,70490000
1974-02-06,93.000000,94.089996,89.529999,90.940002,90.940002,62200000
1974-02-13,90.940002,94.440002,90.169998,92.120003,92.120003,51800000
1974-02-20,92.120003,96.379997,91.339996,96.000000,96.000000,70720000
1974-02-27,96.000000,98.169998,94.190002,97.320000,97.320000,79540000
1974-03-06,97.320000,100.019997,95.769997,99.150002,99.150002,85570000
1974-03-13,99.150002,101.050003,96.629997,97.230003,97.230003,77900000
1974-03-20,97.230003,98.660004,95.690002,97.949997,97.949997,60220000
1974-03-27,97.949997,98.260002,92.589996,93.349998,93.349998,62260000
1974-04-03,93.349998,95.139999,91.500000,92.610001,92.610001,56890000
1974-04-10,92.610001,94.059998,91.489998,93.660004,93.660004,45790000
1974-04-17,93.660004,95.419998,91.529999,91.809998,91.809998,61830000
1974-04-24,91.809998,91.820000,88.620003,90.309998,90.309998,66280000
1974-05-01,90.309998,93.589996,89.820000,91.459999,91.459999,59980000
1974-05-08,91.459999,93.570000,89.910004,90.690002,90.690002,64000000
1974-05-15,90.690002,91.309998,87.190002,87.910004,87.910004,59940000
1974-05-22,87.910004,89.370003,86.120003,88.370003,88.370003,54540000
1974-05-29,88.370003,91.129997,85.870003,90.139999,90.139999,65220000
1974-06-05,90.139999,93.760002,89.040001,92.279999,92.279999,71980000
1974-06-12,92.279999,93.330002,88.919998,89.449997,89.449997,52510000
1974-06-19,89.449997,89.800003,86.699997,88.980003,88.980003,56250000
1974-06-26,88.980003,89.120003,83.980003,84.300003,84.300003,59800000
1974-07-03,84.300003,85.150002,80.349998,81.480003,81.480003,51920000
1974-07-10,81.480003,84.889999,79.080002,82.809998,82.809998,69380000
1974-07-17,82.809998,85.629997,81.699997,84.650002,84.650002,58580000
1974-07-24,84.650002,85.669998,79.580002,80.500000,80.500000,59520000
1974-07-31,80.500000,82.650002,77.839996,80.519997,80.519997,59540000
1974-08-07,80.519997,83.529999,77.830002,78.489998,78.489998,57520000
1974-08-14,76.730003,77.519997,73.779999,74.949997,74.949997,58880000
1974-08-21,74.949997,75.500000,70.419998,70.940002,70.940002,68530000
1974-08-28,70.940002,73.010002,69.370003,70.519997,70.519997,59340000
1974-09-04,69.849998,72.419998,67.639999,69.239998,69.239998,69410000
1974-09-11,69.239998,70.000000,64.150002,67.379997,67.379997,76910000
1974-09-18,67.379997,71.120003,65.919998,68.019997,68.019997,66980000
1974-09-25,68.019997,69.769997,61.750000,63.389999,63.389999,70890000
1974-10-02,63.389999,66.070000,60.959999,64.839996,64.839996,71750000
1974-10-09,64.839996,74.430000,63.740002,71.440002,71.440002,102430000
1974-10-16,71.440002,75.089996,69.410004,73.129997,73.129997,79150000
1974-10-23,72.809998,73.190002,68.800003,72.830002,72.830002,67910000
1974-10-30,72.830002,75.900002,71.930000,75.110001,75.110001,81140000
1974-11-06,75.110001,77.410004,73.339996,73.669998,73.669998,85230000
1974-11-13,73.669998,74.540001,67.660004,68.199997,68.199997,73010000
1974-11-20,68.199997,70.360001,66.849998,69.470001,69.470001,64170000
1974-11-27,69.470001,71.309998,66.620003,67.169998,67.169998,46970000
1974-12-04,67.169998,68.320000,64.129997,67.279999,67.279999,71320000
1974-12-11,67.279999,69.029999,65.860001,67.580002,67.580002,77340000
1974-12-18,67.580002,69.010002,65.339996,66.879997,66.879997,77370000
1974-12-25,66.879997,69.040001,66.230003,68.559998,68.559998,64360000
1975-01-01,68.650002,72.239998,68.650002,71.019997,71.019997,62510000
1975-01-08,71.019997,73.809998,69.040001,71.680000,71.680000,94220000
1975-01-15,71.680000,72.930000,69.800003,70.699997,70.699997,76180000
1975-01-22,70.699997,77.589996,69.860001,76.029999,76.029999,117850000
1975-01-29,76.029999,78.690002,75.230003,77.610001,77.610001,132230000
1975-02-05,77.610001,80.720001,76.809998,78.580002,78.580002,109500000
1975-02-12,78.580002,82.529999,77.940002,80.930000,80.930000,102230000
1975-02-19,80.930000,83.559998,79.050003,79.529999,79.529999,108690000
1975-02-26,79.529999,85.430000,78.910004,83.559998,83.559998,111020000
1975-03-05,83.559998,85.889999,81.940002,84.360001,84.360001,129000000
1975-03-12,84.360001,87.080002,82.519997,85.129997,85.129997,120980000
1975-03-19,85.129997,85.300003,80.080002,82.059998,82.059998,92240000
1975-03-26,82.160004,84.879997,81.980003,82.639999,82.639999,67630000
1975-04-02,82.639999,83.570000,79.660004,80.989998,80.989998,71870000
1975-04-09,80.989998,87.239998,80.910004,86.300003,86.300003,119690000
1975-04-16,86.300003,88.790001,84.930000,87.089996,87.089996,132310000
1975-04-23,87.089996,87.500000,85.000000,85.639999,85.639999,94940000
1975-04-30,85.639999,90.860001,85.000000,88.639999,88.639999,111710000
1975-05-07,88.639999,92.260002,87.599998,91.580002,91.580002,121030000
1975-05-14,91.580002,93.510002,88.980003,90.070000,90.070000,109550000
1975-05-21,90.070000,91.290001,88.349998,90.339996,90.339996,70170000
1975-05-28,90.339996,93.760002,88.830002,92.889999,92.889999,117890000
1975-06-04,92.889999,93.610001,89.459999,90.440002,90.440002,110540000
1975-06-11,90.440002,92.220001,89.300003,90.580002,90.580002,86600000
1975-06-18,90.580002,95.230003,89.599998,94.190002,94.190002,110640000
1975-06-25,94.190002,95.849998,93.529999,94.849998,94.849998,104810000
1975-07-02,94.849998,95.040001,92.510002,93.389999,93.389999,72370000
1975-07-09,93.389999,96.580002,93.379997,95.610001,95.610001,127680000
1975-07-16,95.610001,96.370003,90.629997,91.449997,91.449997,100890000
1975-07-23,91.449997,92.150002,87.709999,88.190002,88.190002,89660000
1975-07-30,88.190002,90.070000,85.889999,86.230003,86.230003,72100000
1975-08-06,86.230003,88.169998,85.339996,87.120003,87.120003,67190000
1975-08-13,87.120003,87.410004,84.660004,84.949997,84.949997,60870000
1975-08-20,84.779999,85.580002,82.209999,83.959999,83.959999,70890000
1975-08-27,83.959999,87.730003,83.349998,85.480003,85.480003,52570000
1975-09-03,85.480003,86.910004,84.370003,84.599998,84.599998,64040000
1975-09-10,84.589996,84.589996,81.790001,82.089996,82.089996,59870000
1975-09-17,82.089996,86.699997,81.570000,84.940002,84.940002,75130000
1975-09-24,85.029999,86.860001,83.440002,83.870003,83.870003,64620000
1975-10-01,83.870003,87.639999,82.570000,86.769997,86.769997,73720000
1975-10-08,86.769997,90.800003,86.339996,89.279999,89.279999,82430000
1975-10-15,89.279999,91.430000,88.080002,90.559998,90.559998,83050000
1975-10-22,90.559998,91.750000,88.849998,90.510002,90.510002,82240000
1975-10-29,90.510002,90.610001,87.629997,88.510002,88.510002,67070000
1975-11-05,88.510002,90.470001,88.160004,89.870003,89.870003,81470000
1975-11-12,89.870003,92.330002,89.800003,91.000000,91.000000,103910000
1975-11-19,91.000000,91.279999,88.650002,90.709999,90.709999,78810000
1975-11-26,90.709999,91.900002,89.080002,89.330002,89.330002,65630000
1975-12-03,88.830002,88.830002,86.150002,87.300003,87.300003,81940000
1975-12-10,87.300003,89.489998,86.910004,88.930000,88.930000,76390000
1975-12-17,88.930000,90.089996,87.639999,88.730003,88.730003,85410000
1975-12-24,88.730003,91.089996,88.730003,89.769997,89.769997,54280000
1975-12-31,89.769997,94.180000,89.169998,93.529999,93.529999,80500000
1976-01-07,93.529999,97.389999,92.910004,95.570000,95.570000,153680000
1976-01-14,95.570000,99.440002,94.910004,98.860001,98.860001,160870000
1976-01-21,98.860001,100.750000,97.070000,99.070000,99.070000,162070000
1976-01-28,99.070000,101.989998,97.660004,101.180000,101.180000,153760000
1976-02-04,101.180000,102.570000,98.639999,100.470001,100.470001,152410000
1976-02-11,100.470001,101.800003,98.559998,99.050003,99.050003,110240000
1976-02-18,99.050003,103.070000,98.500000,102.029999,102.029999,179460000
1976-02-25,102.029999,102.709999,98.599998,100.580002,100.580002,143600000
1976-03-03,100.580002,101.900002,98.230003,100.580002,100.580002,129720000
1976-03-10,100.580002,102.459999,99.239998,100.919998,100.919998,120570000
1976-03-17,100.919998,102.540001,99.699997,102.239998,102.239998,106470000
1976-03-24,102.510002,104.389999,101.250000,102.010002,102.010002,107660000
1976-03-31,102.010002,104.629997,101.230003,103.360001,103.360001,98960000
1976-04-07,103.360001,103.849998,99.570000,101.050003,101.050003,92120000
1976-04-14,101.050003,103.320000,99.730003,102.870003,102.870003,73540000
1976-04-21,102.870003,104.040001,101.360001,101.860001,101.860001,97100000
1976-04-28,101.860001,102.970001,100.139999,101.459999,101.459999,80480000
1976-05-05,101.459999,103.989998,100.309998,102.949997,102.949997,95330000
1976-05-12,102.949997,103.550003,100.410004,101.260002,101.260002,84170000
1976-05-19,101.260002,102.529999,98.480003,99.489998,99.489998,95070000
1976-05-26,99.489998,100.739998,98.260002,99.849998,99.849998,62800000
1976-06-02,99.849998,101.099998,97.970001,98.800003,98.800003,82150000
1976-06-09,98.800003,102.510002,98.230003,101.459999,101.459999,89820000
1976-06-16,101.459999,104.820000,100.959999,103.470001,103.470001,115230000
1976-06-23,103.470001,104.540001,102.400002,103.860001,103.860001,92320000
1976-06-30,103.860001,105.070000,103.129997,103.540001,103.540001,77820000
1976-07-07,103.540001,106.779999,102.800003,105.669998,105.669998,114980000
1976-07-14,105.669998,106.610001,103.050003,103.720001,103.720001,101700000
1976-07-21,103.720001,104.709999,103.129997,103.480003,103.480003,78930000
1976-07-28,103.480003,104.489998,102.309998,104.139999,104.139999,76530000
1976-08-04,104.139999,105.180000,103.010002,104.410004,104.410004,78500000
1976-08-11,104.410004,105.250000,103.379997,104.800003,104.800003,82910000
1976-08-18,104.800003,105.410004,100.980003,101.269997,101.269997,81490000
1976-08-25,101.269997,103.379997,100.430000,102.910004,102.910004,71410000
1976-09-01,102.910004,105.309998,102.599998,105.029999,105.029999,67150000
1976-09-08,105.029999,105.730003,103.309998,103.940002,103.940002,84870000
1976-09-15,103.940002,108.129997,103.279999,107.830002,107.830002,117490000
1976-09-22,107.830002,108.720001,105.610001,105.919998,105.919998,112450000
1976-09-29,105.919998,106.449997,102.510002,103.230003,103.230003,85240000
1976-10-06,103.230003,104.000000,100.379997,100.809998,100.809998,90270000
1976-10-13,100.809998,102.440002,100.019997,101.449997,101.449997,88420000
1976-10-20,101.449997,102.320000,99.209999,101.059998,101.059998,80510000
1976-10-27,101.059998,103.779999,100.610001,103.099998,103.099998,68130000
1976-11-03,102.489998,103.160004,98.379997,99.320000,99.320000,97560000
1976-11-10,99.320000,101.120003,98.180000,100.040001,100.040001,85400000
1976-11-17,100.040001,103.150002,99.639999,101.959999,101.959999,108470000
1976-11-24,101.959999,103.510002,101.410004,102.099998,102.099998,71200000
1976-12-01,102.099998,104.400002,101.620003,103.489998,103.489998,118870000
1976-12-08,103.489998,105.440002,102.940002,105.070000,105.070000,132280000
1976-12-15,105.070000,105.889999,102.989998,104.220001,104.220001,121170000
1976-12-22,104.220001,107.360001,104.029999,106.769997,106.769997,97450000
1976-12-29,106.769997,107.970001,105.400002,105.699997,105.699997,108800000
1977-01-05,105.699997,106.070000,103.760002,104.120003,104.120003,115610000
1977-01-12,104.120003,104.709999,102.709999,103.320000,103.320000,117370000
1977-01-19,103.320000,104.449997,102.349998,103.129997,103.129997,126800000
1977-01-26,103.129997,103.480003,100.910004,102.540001,102.540001,121520000
1977-02-02,102.540001,103.320000,101.160004,101.599998,101.599998,117360000
1977-02-09,101.599998,101.879997,99.510002,101.040001,101.040001,107340000
1977-02-16,101.040001,102.220001,99.940002,100.489998,100.489998,78240000
1977-02-23,100.489998,101.029999,98.820000,100.660004,100.660004,91280000
1977-03-02,100.660004,101.849998,99.970001,100.870003,100.870003,91450000
1977-03-09,100.870003,102.610001,99.489998,101.980003,101.980003,99760000
1977-03-16,101.980003,102.699997,100.349998,101.000000,101.000000,99380000
1977-03-23,101.000000,101.419998,98.349998,99.690002,99.690002,89300000
1977-03-30,99.690002,99.989998,97.430000,98.010002,98.010002,86950000
1977-04-06,98.010002,100.580002,97.449997,100.150002,100.150002,75270000
1977-04-13,100.150002,102.070000,99.019997,100.070000,100.070000,109860000
1977-04-20,100.070000,101.199997,96.529999,97.110001,97.110001,109010000
1977-04-27,97.110001,99.959999,96.900002,99.430000,99.430000,97210000
1977-05-04,99.430000,100.790001,98.660004,99.470001,99.470001,102470000
1977-05-11,99.470001,100.110001,97.910004,99.769997,99.769997,104200000
1977-05-18,99.769997,100.930000,97.000000,97.669998,97.669998,106370000
1977-05-25,97.669998,98.139999,95.519997,96.120003,96.120003,72860000
1977-06-01,96.120003,98.260002,95.889999,97.730003,97.730003,97310000
1977-06-08,97.730003,100.120003,97.489998,99.860001,99.860001,108410000
1977-06-15,99.860001,101.410004,98.910004,100.739998,100.739998,121590000
1977-06-22,100.739998,101.650002,99.870003,100.139999,100.139999,119430000
1977-06-29,100.139999,100.879997,99.300003,100.089996,100.089996,73420000
1977-07-06,100.089996,100.620003,98.809998,99.449997,99.449997,109050000
1977-07-13,99.449997,102.169998,98.830002,101.790001,101.790001,114100000
1977-07-20,101.790001,102.570000,99.720001,100.269997,100.269997,121190000
1977-07-27,100.269997,100.290001,97.709999,98.500000,98.500000,108960000
1977-08-03,98.500000,99.440002,97.480003,98.050003,98.050003,96290000
1977-08-10,98.050003,99.449997,97.139999,97.730003,97.730003,91980000
1977-08-17,97.730003,98.690002,96.779999,97.620003,97.620003,100920000
1977-08-24,97.620003,97.989998,95.040001,96.379997,96.379997,89550000
1977-08-31,96.379997,98.129997,95.589996,97.709999,97.709999,69650000
1977-09-07,97.709999,98.430000,95.370003,96.089996,96.089996,88060000
1977-09-14,96.089996,97.309998,95.230003,95.889999,95.889999,89820000
1977-09-21,95.889999,96.519997,94.440002,95.239998,95.239998,94930000
1977-09-28,95.239998,97.269997,94.730003,96.029999,96.029999,100600000
1977-10-05,96.029999,96.510002,94.730003,94.930000,94.930000,81490000
1977-10-12,94.820000,94.820000,92.870003,93.459999,93.459999,104190000
1977-10-19,93.459999,93.709999,90.199997,91.000000,91.000000,105580000
1977-10-26,91.000000,93.150002,90.440002,91.349998,91.349998,99070000
1977-11-02,91.349998,92.970001,90.010002,92.459999,92.459999,101030000
1977-11-09,92.459999,96.489998,92.010002,95.930000,95.930000,139530000
1977-11-16,95.930000,96.519997,94.589996,96.089996,96.089996,122700000
1977-11-23,96.089996,97.110001,94.279999,94.550003,94.550003,91580000
1977-11-30,94.550003,95.449997,92.440002,92.830002,92.830002,110980000
1977-12-07,92.830002,94.290001,92.150002,93.559998,93.559998,98030000
1977-12-14,93.559998,94.419998,91.760002,92.500000,92.500000,108390000
1977-12-21,92.500000,95.209999,92.199997,94.690002,94.690002,89440000
1977-12-28,94.690002,95.669998,93.489998,93.820000,93.820000,84520000
1978-01-04,93.820000,94.529999,89.720001,90.169998,90.169998,126980000
1978-01-11,90.169998,90.699997,88.879997,89.879997,89.879997,101740000
1978-01-18,89.879997,91.040001,88.669998,89.250000,89.250000,88540000
1978-01-25,89.250000,89.940002,88.019997,89.250000,89.250000,93160000
1978-02-01,89.250000,90.910004,88.820000,90.330002,90.330002,91050000
1978-02-08,90.330002,91.320000,88.699997,89.040001,89.040001,96000000
1978-02-15,89.040001,89.400002,87.089996,87.589996,87.589996,82130000
1978-02-22,87.589996,88.970001,86.580002,87.040001,87.040001,99420000
1978-03-01,87.040001,87.980003,86.449997,87.360001,87.360001,98540000
1978-03-08,87.360001,89.769997,86.970001,89.349998,89.349998,119310000
1978-03-15,89.349998,91.349998,88.519997,89.790001,89.790001,129980000
1978-03-22,89.790001,90.070000,88.470001,89.500000,89.500000,83710000
1978-03-29,89.500000,90.169998,88.070000,88.860001,88.860001,106400000
1978-04-05,88.860001,90.879997,88.620003,90.250000,90.250000,129820000
1978-04-12,90.250000,95.889999,89.650002,93.430000,93.430000,212530000
1978-04-19,93.430000,97.910004,92.750000,96.639999,96.639999,200140000
1978-04-26,96.639999,98.300003,95.239998,97.250000,97.250000,191170000
1978-05-03,97.250000,97.610001,94.570000,95.900002,95.900002,183300000
1978-05-10,95.900002,100.160004,95.349998,99.349998,99.349998,198620000
1978-05-17,99.349998,100.320000,97.419998,98.050003,98.050003,184030000
1978-05-24,97.739998,97.800003,95.949997,96.860001,96.860001,102310000
1978-05-31,96.860001,101.839996,96.500000,100.320000,100.320000,181230000
1978-06-07,100.320000,101.209999,98.430000,99.570000,99.570000,160110000
1978-06-14,99.570000,100.680000,96.150002,96.510002,96.510002,147680000
1978-06-21,96.510002,96.980003,93.989998,94.980003,94.980003,143320000
1978-06-28,94.980003,96.260002,94.440002,95.089996,95.089996,74580000
1978-07-05,95.089996,96.489998,93.589996,95.930000,95.930000,122140000
1978-07-12,95.930000,98.839996,95.419998,96.870003,96.870003,130670000
1978-07-19,96.870003,99.180000,96.709999,98.440002,98.440002,138940000
1978-07-26,99.080002,101.459999,98.599998,100.660004,100.660004,172990000
1978-08-02,100.660004,105.410004,100.180000,104.010002,104.010002,219390000
1978-08-09,104.010002,105.720001,102.849998,103.849998,103.849998,184190000
1978-08-16,103.849998,106.269997,103.139999,104.309998,104.309998,175100000
1978-08-23,104.309998,105.860001,102.919998,103.389999,103.389999,179860000
1978-08-30,103.389999,104.830002,102.629997,104.489998,104.489998,138840000
1978-09-06,104.510002,108.050003,104.510002,106.989998,106.989998,199150000
1978-09-13,106.989998,107.849998,102.120003,102.529999,102.529999,185550000
1978-09-20,102.529999,103.290001,100.660004,102.620003,102.620003,143980000
1978-09-27,102.620003,103.559998,100.940002,102.599998,102.599998,117610000
1978-10-04,102.599998,105.360001,101.760002,104.459999,104.459999,125480000
1978-10-11,104.459999,106.230003,100.470001,101.260002,101.260002,136300000
1978-10-18,101.260002,101.760002,96.629997,97.489998,97.489998,173390000
1978-10-25,97.489998,98.559998,91.650002,93.150002,93.150002,205930000
1978-11-01,94.129997,97.410004,93.139999,93.849998,93.849998,163240000
1978-11-08,93.849998,95.500000,91.769997,92.489998,92.489998,115200000
1978-11-15,92.489998,95.860001,92.290001,95.010002,95.010002,117980000
1978-11-22,95.010002,96.519997,94.540001,95.150002,95.150002,77130000
1978-11-29,94.919998,97.699997,93.290001,97.440002,97.440002,115580000
1978-12-06,97.440002,98.580002,96.070000,96.589996,96.589996,112620000
1978-12-13,96.589996,97.070000,92.639999,94.239998,94.239998,125800000
1978-12-20,94.239998,97.889999,93.699997,97.519997,97.519997,100450000
1978-12-27,97.510002,97.510002,95.220001,96.730003,96.730003,97390000
1979-01-03,96.809998,99.959999,96.809998,99.330002,99.330002,140140000
1979-01-10,99.330002,101.129997,97.949997,99.459999,99.459999,144550000
1979-01-17,99.459999,101.050003,98.330002,100.599998,100.599998,133890000
1979-01-24,100.599998,102.589996,99.669998,101.050003,101.050003,148480000
1979-01-31,101.050003,101.410004,97.480003,98.050003,98.050003,133670000
1979-02-07,98.050003,99.580002,96.510002,98.930000,98.930000,125210000
1979-02-14,98.930000,99.669998,97.959999,99.419998,99.419998,92890000
1979-02-21,99.419998,100.070000,95.690002,96.129997,96.129997,129180000
1979-02-28,96.129997,98.639999,95.379997,97.870003,97.870003,122230000
1979-03-07,97.870003,100.660004,97.669998,99.839996,99.839996,151250000
1979-03-14,99.839996,101.940002,99.110001,100.500000,100.500000,147570000
1979-03-21,100.500000,102.709999,99.870003,102.480003,102.480003,155440000
1979-03-28,102.480003,103.309998,100.139999,102.400002,102.400002,160920000
1979-04-04,102.400002,103.949997,102.160004,103.339996,103.339996,170300000
1979-04-11,103.339996,103.769997,100.650002,101.239998,101.239998,116990000
1979-04-18,101.239998,103.019997,100.459999,102.199997,102.199997,150640000
1979-04-25,102.199997,103.070000,100.910004,101.680000,101.680000,151240000
1979-05-02,101.680000,102.570000,97.980003,99.169998,99.169998,155210000
1979-05-09,99.169998,100.010002,97.599998,98.139999,98.139999,125550000
1979-05-16,98.139999,100.930000,97.489998,100.510002,100.510002,141440000
1979-05-23,100.510002,101.309998,99.139999,100.050003,100.050003,110950000
1979-05-30,100.050003,101.070000,98.290001,100.620003,100.620003,143200000
1979-06-06,100.620003,103.639999,100.379997,102.849998,102.849998,188400000
1979-06-13,102.849998,103.580002,100.910004,101.580002,101.580002,181080000
1979-06-20,101.580002,103.160004,100.930000,101.660004,101.660004,172700000
1979-06-27,101.660004,103.669998,101.290001,102.089996,102.089996,173610000
1979-07-04,102.089996,105.169998,101.589996,104.199997,104.199997,151050000
1979-07-11,104.199997,104.339996,101.269997,101.830002,101.830002,162400000
1979-07-18,101.830002,102.500000,100.349998,101.970001,101.970001,145640000
1979-07-25,101.970001,104.260002,101.849998,103.809998,103.809998,157920000
1979-08-01,103.809998,106.230003,103.139999,105.650002,105.650002,175050000
1979-08-08,105.650002,108.029999,104.809998,107.519997,107.519997,199230000
1979-08-15,107.519997,109.680000,106.750000,108.910004,108.910004,195920000
1979-08-22,108.910004,109.839996,107.650002,109.019997,109.019997,168370000
1979-08-29,109.019997,109.800003,107.220001,107.440002,107.440002,119830000
1979-09-05,107.190002,108.830002,105.379997,107.510002,107.510002,181850000
1979-09-12,107.510002,110.059998,106.720001,108.000000,108.000000,192930000
1979-09-19,108.000000,111.580002,107.519997,109.680000,109.680000,199050000
1979-09-26,109.680000,111.250000,107.699997,109.589996,109.589996,170050000
1979-10-03,109.589996,112.160004,106.040001,106.629997,106.629997,211690000
1979-10-10,106.230003,106.330002,102.309998,103.190002,103.190002,234160000
1979-10-17,103.190002,104.620003,99.059998,100.279999,100.279999,179820000
1979-10-24,100.279999,102.830002,99.559998,102.669998,102.669998,141190000
1979-10-31,102.669998,103.209999,100.769997,101.199997,101.199997,119760000
1979-11-07,100.970001,104.209999,99.419998,102.940002,102.940002,143040000
1979-11-14,102.940002,105.110001,101.910004,103.690002,103.690002,161510000
1979-11-21,103.690002,107.889999,102.040001,106.379997,106.379997,153400000
1979-11-28,106.379997,107.839996,105.070000,106.790001,106.790001,166260000
1979-12-05,106.790001,109.239998,106.550003,107.489998,107.489998,187610000
1979-12-12,107.489998,110.330002,106.680000,108.300003,108.300003,200260000
1979-12-19,108.300003,109.239998,106.800003,107.660004,107.660004,137470000
1979-12-26,107.660004,108.610001,107.059998,107.940002,107.940002,122330000
1980-01-02,107.940002,109.290001,103.260002,108.949997,108.949997,228110000
1980-01-09,108.949997,111.930000,108.410004,111.139999,111.139999,279380000
1980-01-16,111.139999,113.099998,109.809998,111.510002,111.510002,267680000
1980-01-23,111.510002,115.769997,110.930000,114.070000,114.070000,266000000
1980-01-30,114.070000,117.169998,112.150002,114.660004,114.660004,248630000
1980-02-06,114.660004,119.050003,113.650002,117.900002,117.900002,274250000
1980-02-13,117.900002,120.220001,113.349998,114.599998,114.599998,201930000
1980-02-20,114.599998,117.900002,112.300003,113.980003,113.980003,223220000
1980-02-27,113.980003,115.120003,110.830002,112.779999,112.779999,208570000
1980-03-05,112.779999,113.940002,104.919998,107.779999,107.779999,234900000
1980-03-12,107.779999,108.400002,101.139999,104.099998,104.099998,190600000
1980-03-19,104.099998,105.720001,97.889999,99.190002,99.190002,184340000
1980-03-26,99.190002,103.279999,94.230003,102.180000,102.180000,215840000
1980-04-02,102.180000,103.870003,99.230003,101.199997,101.199997,124010000
1980-04-09,101.199997,105.150002,101.010002,102.629997,102.629997,146650000
1980-04-16,102.629997,104.419998,98.949997,103.430000,103.430000,174860000
1980-04-23,103.430000,106.790001,102.809998,105.860001,105.860001,165540000
1980-04-30,105.860001,107.830002,104.500000,106.250000,106.250000,165620000
1980-05-07,106.250000,108.120003,103.500000,106.300003,106.300003,175840000
1980-05-14,106.300003,108.430000,106.000000,107.620003,107.620003,176440000
1980-05-21,107.620003,112.300003,106.540001,111.400002,111.400002,162470000
1980-05-28,111.400002,112.720001,108.870003,110.510002,110.510002,181260000
1980-06-04,110.510002,115.500000,110.220001,114.660004,114.660004,209330000
1980-06-11,114.660004,117.160004,114.220001,116.029999,116.029999,211160000
1980-06-18,116.029999,116.839996,113.120003,115.139999,115.139999,188680000
1980-06-25,115.139999,117.980003,113.540001,114.930000,114.930000,188970000
1980-07-02,114.930000,119.110001,114.360001,117.839996,117.839996,178550000
1980-07-09,117.839996,121.559998,116.290001,119.300003,119.300003,240470000
1980-07-16,119.300003,123.900002,118.540001,122.190002,122.190002,251010000
1980-07-23,122.190002,123.260002,119.779999,122.400002,122.400002,204730000
1980-07-30,122.400002,123.930000,119.400002,120.739998,120.739998,246170000
1980-08-06,120.739998,125.779999,119.940002,123.790001,123.790001,262470000
1980-08-13,123.790001,126.610001,121.970001,122.599998,122.599998,223650000
1980-08-20,122.599998,127.779999,121.910004,124.839996,124.839996,228640000
1980-08-27,124.839996,124.980003,121.059998,123.739998,123.739998,152690000
1980-09-03,123.870003,127.699997,121.940002,124.070000,124.070000,235900000
1980-09-10,124.070000,127.779999,123.599998,126.739998,126.739998,245300000
1980-09-17,126.739998,132.169998,126.370003,129.429993,129.429993,298690000
1980-09-24,129.429993,131.529999,122.870003,125.459999,125.459999,242530000
1980-10-01,125.459999,132.880005,124.660004,131.000000,131.000000,242830000
1980-10-08,131.000000,133.570007,129.369995,132.020004,132.020004,214790000
1980-10-15,132.020004,135.880005,130.039993,131.839996,131.839996,249760000
1980-10-22,131.839996,132.970001,126.360001,128.050003,128.050003,208040000
1980-10-29,128.050003,129.910004,125.290001,129.039993,129.039993,152190000
1980-11-05,130.770004,135.649994,127.739998,131.259995,131.259995,250280000
1980-11-12,131.330002,140.919998,131.330002,139.699997,139.699997,320110000
1980-11-19,139.699997,141.759995,136.360001,139.330002,139.330002,292320000
1980-11-26,139.330002,141.960007,134.369995,136.970001,136.970001,190100000
1980-12-03,136.970001,138.399994,128.770004,130.479996,130.479996,253200000
1980-12-10,130.479996,131.990005,125.320000,130.600006,130.600006,230940000
1980-12-17,130.600006,137.479996,130.220001,135.300003,135.300003,278350000
1980-12-24,135.300003,137.509995,134.039993,135.330002,135.330002,121430000
1980-12-31,135.330002,140.320007,134.289993,138.119995,138.119995,196190000
1981-01-07,136.020004,136.100006,131.690002,133.289993,133.289993,288080000
1981-01-14,133.289993,135.910004,131.259995,131.649994,131.649994,202510000
1981-01-21,131.649994,132.479996,128.570007,131.119995,131.119995,193930000
1981-01-28,131.119995,132.410004,125.820000,128.460007,128.460007,206040000
1981-02-04,128.460007,131.809998,127.290001,129.240005,129.240005,215810000
1981-02-11,129.240005,129.919998,126.040001,127.809998,127.809998,143770000
1981-02-18,127.809998,129.250000,124.660004,127.389999,127.389999,207490000
1981-02-25,127.389999,132.960007,125.769997,130.559998,130.559998,255660000
1981-03-04,130.559998,132.639999,128.559998,130.460007,130.460007,239370000
1981-03-11,130.460007,136.089996,128.720001,133.919998,133.919998,286180000
1981-03-18,133.919998,137.399994,132.369995,134.669998,134.669998,304440000
1981-03-25,134.669998,138.380005,133.509995,136.000000,136.000000,248100000
1981-04-01,136.000000,137.720001,132.910004,133.910004,133.910004,243860000
1981-04-08,133.910004,136.229996,131.580002,132.679993,132.679993,263860000
